AT,V,AP,RH
23.67,68.67,1006.71,77.22
22.34,52.84,1004.05,73.96
20.51,45.38,1014.29,69.14
27.78,72.43,1006.72,74.53
24.99,60.37,1005.66,74.87
14.01,45.08,1023.28,82.49
26.66,73.56,1006.9,99.27
10.39,40.22,1004.95,91.65
22.5,58.79,1017.48,73.02
25.52,71.98,1006.89,86.94
13.8,40.2,1013.12,90.59
19.72,66.51,1015.07,74.7
25.38,70.94,1007.87,73.59
26.2,63.56,1013.39,67.07
10.45,41.01,1020.57,93.84
27.76,65.59,1010.8,67.29
13.18,40.24,1016.81,86.71
13.92,43.41,1015.12,61.64
24.32,58.79,1016.8,65.61
22.67,58.2,1016.91,60.75
31.5,70.32,1011.44,64.09
14.19,49.83,1006.52,90.72
23.55,58.79,1010.78,78.47
18.11,44.85,1014.48,48.94
14.5,40.66,1016.81,82.93
28.08,73.42,1012.17,62.74
23.56,49.16,1002.54,69.07
25.31,65.48,1018.31,55.57
15.81,58.59,1014.41,90.03
7.61,39.42,1024.93,74.77
27.28,47.93,1003.46,59.22
6.91,39.37,1019.58,71.02
6.29,43.65,1020.68,70.14
17.7,50.88,1015.44,89.57
8.91,43.52,1022.78,98.0
11.68,40.55,1017.31,99.82
8.56,40.71,1021.27,95.87
20.3,58.46,1015.93,82.13
17.52,44.05,1008.87,85.67
10.31,42.49,1009.43,78.36
27.02,61.86,1012.38,70.28
12.25,48.79,1017.44,88.91
18.5,41.85,1015.81,64.78
12.99,40.55,1007.52,94.15
31.31,64.44,1014.24,51.08
24.31,65.94,1011.5,61.61
26.71,59.39,1014.24,66.45
25.02,50.78,1008.79,63.06
22.35,54.42,1012.46,75.01
10.64,41.04,1025.0,93.59
15.63,43.02,1012.57,40.32
14.69,49.64,1023.43,78.17
24.6,71.73,1010.08,78.77
25.92,50.16,1003.95,71.3
18.55,52.84,1004.45,86.82
23.46,72.43,1008.0,90.55
17.39,46.21,1013.94,82.73
16.83,46.48,1007.21,87.23
30.28,70.98,1007.51,74.28
20.55,68.63,1012.5,67.07
27.5,65.34,1014.93,47.46
26.94,73.21,1002.83,91.25
21.98,48.41,1008.42,84.86
25.0,59.43,1007.84,68.91
21.3,59.39,1013.83,84.53
28.18,66.56,1005.69,65.67
22.7,48.14,1014.06,60.09
19.69,56.65,1020.86,70.02
27.99,66.91,1008.47,59.63
13.95,38.73,1003.87,83.94
9.34,40.77,1012.14,90.81
34.96,68.94,1006.17,59.26
13.77,42.86,1030.72,77.3
32.31,62.04,1010.41,39.39
12.84,39.54,1011.47,89.86
10.45,39.61,1020.23,73.39
13.0,39.28,1016.7,81.94
30.22,70.32,1011.63,65.97
12.84,40.8,1026.95,69.86
5.72,40.81,1025.78,92.46
15.48,41.66,1009.55,66.74
14.4,42.99,1010.3,89.72
13.65,41.58,1020.56,72.17
19.67,44.89,1009.43,73.88
14.02,40.1,1015.56,82.44
11.87,40.55,1019.06,94.11
17.35,39.39,1013.18,67.67
12.37,43.22,1009.1,76.06
5.41,45.87,1008.47,97.51
14.7,48.6,1006.91,85.65
12.02,39.69,1006.05,84.66
12.38,40.6,1013.86,85.35
8.61,37.49,1009.35,82.62
24.27,74.93,1012.73,73.81
24.69,71.73,1010.13,70.54
5.75,42.07,1004.24,78.23
29.54,69.48,1008.91,56.07
16.57,43.7,1015.67,71.95
20.42,60.77,1017.65,87.07
12.65,44.34,1014.74,92.81
21.61,49.39,1019.41,78.2
31.03,74.33,1011.55,63.45
17.65,62.1,1019.63,84.3
26.27,58.33,1013.81,60.43
28.98,73.42,1011.25,72.9
23.57,61.47,1009.27,84.17
17.3,42.24,1017.07,64.52
4.96,39.4,1003.58,92.22
25.41,69.14,1006.4,87.4
27.05,75.33,1003.88,82.94
19.67,59.39,1014.07,77.67
27.47,63.78,1016.07,48.47
23.43,69.23,1013.09,63.48
13.22,44.92,1023.84,87.99
18.3,37.2,1012.23,68.09
13.03,41.26,1022.17,79.79
11.1,40.92,1021.98,94.14
23.02,67.25,1017.17,72.0
28.71,64.69,1006.52,68.38
21.17,52.3,1009.67,88.88
8.09,38.5,1012.99,67.31
14.39,43.56,1012.97,59.17
27.14,63.13,1013.38,75.68
16.14,44.63,1019.44,47.85
14.17,41.67,1013.4,72.77
24.77,69.71,1009.86,85.56
28.08,73.17,1011.19,73.1
20.24,56.03,1019.78,59.8
22.58,41.54,1013.21,71.33
5.35,35.79,1013.23,93.53
16.7,46.18,1012.6,96.15
6.86,41.17,1020.12,79.14
15.28,40.0,1016.65,65.0
17.31,58.49,1011.8,92.77
28.69,67.25,1017.71,53.83
16.2,38.73,1002.14,75.03
31.23,66.75,1017.48,36.55
11.84,39.28,1016.97,90.52
13.46,41.4,1019.46,71.73
31.54,71.06,1008.4,71.77
12.33,45.51,1016.49,79.2
14.22,42.32,1015.54,77.23
12.6,41.5,1013.07,86.22
11.54,40.05,1014.78,87.05
14.48,39.0,1016.75,75.97
25.91,67.07,1005.66,60.12
32.31,77.95,1010.15,62.17
26.59,59.92,1009.97,70.09
16.59,41.79,1006.67,73.9
29.67,73.67,1006.48,64.98
20.92,57.76,1017.22,75.86
20.58,50.9,1011.89,72.56
18.12,44.63,1001.26,89.72
4.7,39.9,1007.45,91.02
8.63,39.96,1024.39,99.47
28.02,63.9,1013.96,46.2
27.76,44.89,1009.4,50.15
18.09,48.92,1010.6,52.11
10.48,41.38,1021.97,65.22
29.62,73.18,1012.21,61.6
11.33,41.16,1019.05,87.13
28.28,56.9,1006.38,64.99
18.26,58.96,1014.04,69.7
17.14,44.2,1018.91,62.18
23.73,59.15,1014.08,62.65
11.22,43.13,1017.24,80.9
10.82,41.55,1004.55,65.14
34.33,69.05,1000.89,37.9
28.79,70.79,1003.83,65.9
22.86,47.43,1009.75,61.54
30.75,71.25,1000.07,65.47
13.56,39.58,1011.05,73.62
19.12,44.85,1014.66,43.66
17.35,42.86,1014.62,74.16
21.62,50.05,1007.2,92.9
12.54,41.62,1010.86,83.42
9.06,36.3,1015.14,58.71
18.78,63.09,1019.22,80.2
23.94,51.95,1008.61,73.42
13.78,40.0,1018.38,68.67
12.15,45.01,1018.89,90.02
26.35,49.5,1012.67,41.34
18.87,67.71,1004.0,87.35
24.44,59.14,1016.74,71.82
27.95,77.54,1010.12,78.97
21.11,69.94,1004.37,84.26
8.36,40.67,1014.99,73.65
3.98,35.47,1017.22,86.53
27.83,69.04,1009.69,63.79
31.61,75.08,1004.83,42.29
23.1,51.3,1011.93,80.05
28.83,71.32,1006.28,75.65
28.61,70.36,1006.95,73.06
19.22,62.1,1019.43,79.19
23.99,67.69,1007.9,78.57
13.97,45.01,1017.44,89.15
25.44,61.25,1012.57,87.65
11.82,41.17,1019.5,55.74
24.79,50.78,1008.78,61.88
27.46,66.54,1002.39,67.09
31.11,75.33,1002.32,64.25
27.5,68.24,1010.38,73.44
29.23,72.99,1007.04,63.47
31.79,76.2,1007.89,56.3
19.79,44.9,1008.66,72.68
12.07,39.99,1009.7,93.27
10.17,40.1,1014.05,91.9
27.66,76.86,1001.31,69.47
6.9,39.81,1016.74,88.24
29.79,68.24,1009.19,65.49
24.6,57.85,1012.92,69.56
25.63,69.89,1015.17,77.42
26.38,69.88,1008.42,86.25
23.67,71.77,1004.76,86.13
27.56,63.9,1013.23,45.97
32.88,72.29,1008.5,62.74
12.68,41.4,1021.59,78.57
20.51,39.72,1002.25,47.97
17.75,42.24,1016.86,61.52
20.25,44.78,1007.93,40.16
35.03,68.27,1006.55,43.82
23.39,69.13,1010.99,90.66
31.04,74.67,1015.85,43.32
13.63,43.5,1022.12,84.32
20.98,43.77,1010.67,62.73
33.95,80.18,1010.3,56.69
28.39,65.51,1014.52,66.48
13.17,38.52,1018.5,83.77
25.68,70.32,1009.08,90.48
18.76,58.79,1016.66,88.22
20.54,59.39,1014.07,84.15
20.92,49.15,1021.15,49.76
24.93,70.32,1007.34,61.25
25.76,74.87,1010.18,65.15
19.02,52.72,1025.44,51.9
25.26,65.61,1014.43,58.35
6.62,42.49,1008.74,94.57
14.85,58.59,1014.04,89.85
11.6,40.27,1008.55,72.12
27.03,65.12,1015.94,45.1
27.6,73.42,1011.91,83.66
29.17,73.17,1009.87,60.97
18.89,43.56,1012.79,38.63
17.54,44.58,1016.56,79.0
16.15,44.21,1020.76,85.41
27.21,68.12,1012.96,54.69
9.68,40.22,1007.6,89.97
25.54,69.13,1001.64,90.98
25.27,69.89,1015.21,79.33
30.47,70.83,1010.91,46.94
28.18,77.54,1011.99,74.72
17.62,43.69,1016.49,67.92
31.61,69.04,1008.11,47.96
28.46,60.23,1010.2,63.38
24.49,60.27,1018.96,72.62
26.1,63.56,1013.12,61.0
14.91,46.9,1019.59,98.1
31.68,74.16,1011.3,55.94
12.88,44.0,1022.71,88.58
29.42,71.32,1002.26,67.13
25.77,68.08,1010.99,73.58
15.55,45.09,1014.33,62.19
22.63,57.17,1009.83,77.43
16.27,56.89,1013.74,84.36
5.3,35.19,1019.33,93.86
12.07,38.25,1012.67,81.66
28.18,73.03,1014.18,67.72
22.56,47.43,1006.72,54.82
25.64,50.05,1006.97,67.72
28.19,71.97,1008.85,84.67
12.5,41.38,1021.87,57.59
13.6,39.82,1013.34,86.1
18.52,58.41,1013.77,99.89
7.24,38.06,1020.6,85.36
16.92,44.6,1017.34,58.75
20.54,69.05,1001.6,79.62
14.23,46.18,1017.39,87.29
17.03,43.99,1021.5,82.32
14.01,43.34,1016.95,83.41
12.1,41.17,1013.72,75.61
25.51,64.27,1013.28,61.85
17.4,44.9,1020.5,77.11
15.07,43.48,1015.22,57.74
10.8,41.66,1013.79,81.96
23.36,72.24,1010.99,94.41
21.05,58.33,1013.14,66.34
31.35,68.67,1005.26,66.85
15.84,41.04,1025.64,63.43
25.32,60.37,1006.19,73.94
17.27,44.9,1007.85,78.8
5.53,40.64,1020.78,97.25
13.9,42.86,1030.82,71.89
6.76,40.62,1015.67,87.16
30.93,69.98,1013.33,62.1
7.85,37.8,1020.9,59.19
23.14,58.18,1008.89,81.82
14.38,44.78,1010.8,66.58
9.21,39.72,1019.54,74.44
11.24,25.36,1009.26,97.47
15.66,41.35,1001.68,86.26
24.54,48.41,1008.61,73.53
11.34,43.67,1011.54,87.95
6.62,41.14,1027.33,86.24
11.96,43.41,1017.42,79.44
26.14,69.14,1007.1,88.27
9.32,41.39,1020.03,70.21
19.8,58.79,1017.04,87.71
7.69,43.02,1014.51,85.23
9.56,41.55,1002.67,70.27
28.06,68.24,1010.27,69.72
26.17,58.86,1014.52,51.28
18.94,48.7,1007.82,92.88
18.96,50.16,1010.72,100.09
23.07,57.17,1009.84,76.8
31.16,64.96,1001.71,44.85
13.96,40.83,1009.89,84.86
26.85,63.56,1013.25,52.84
32.16,71.32,1005.5,60.23
23.35,71.77,1005.99,90.79
9.28,40.22,1009.23,88.43
14.44,40.1,1015.51,79.78
19.18,65.06,1015.99,77.06
26.62,71.73,1009.32,80.1
11.95,42.07,1018.52,84.73
20.61,65.61,1014.91,83.82
2.64,39.64,1011.02,85.24
24.66,69.94,1006.56,60.91
24.97,68.61,1011.0,55.04
23.63,73.18,1012.29,88.81
8.83,41.26,1023.04,86.08
19.77,54.42,1011.73,89.26
32.84,74.67,1015.89,31.81
27.96,77.24,1007.23,78.51
16.34,36.99,1006.99,90.06
27.74,70.32,1009.58,50.29
16.81,45.87,1008.7,98.0
30.21,69.4,1003.69,62.89
9.7,37.14,1012.79,75.2
25.66,71.77,1006.76,84.76
15.54,41.96,1011.78,97.46
7.7,40.35,1011.72,92.88
10.91,37.92,1008.66,66.53
19.02,47.45,1007.44,76.76
29.53,71.14,1011.39,53.41
25.78,47.93,1003.67,67.23
25.88,69.13,1002.44,85.67
24.19,58.95,1017.78,58.78
12.41,40.96,1023.36,78.96
20.13,47.03,1012.59,83.03
10.02,39.82,1012.86,89.47
25.61,58.86,1013.9,54.9
8.6,36.66,1026.4,81.23
25.5,59.27,1012.92,68.88
17.49,40.55,1001.73,73.15
25.74,63.73,1010.88,70.87
28.45,52.84,1006.18,43.16
25.66,61.08,1013.0,71.21
26.43,75.33,1004.09,86.48
24.31,44.05,1006.16,73.3
24.43,67.25,1017.99,74.27
23.39,64.63,1020.45,58.22
17.55,45.87,1008.07,80.98
24.43,58.95,1017.18,57.73
14.1,39.16,1008.19,74.05
10.07,44.68,1023.44,90.95
13.9,39.59,1011.84,94.74
24.58,71.94,1006.85,89.02
26.72,74.87,1010.18,70.74
24.01,60.84,1018.83,63.82
30.61,67.69,1004.97,47.46
5.98,38.91,1016.5,91.83
14.08,41.93,1023.02,59.41
22.33,70.79,1006.02,93.35
15.03,44.45,1020.94,65.57
12.75,40.64,1020.44,83.17
24.47,48.6,1002.49,75.04
10.67,45.0,1022.99,85.91
20.9,67.07,1005.43,82.85
16.46,61.27,1020.02,74.54
26.52,63.94,1018.23,42.41
17.3,58.59,1015.52,87.17
28.83,72.43,1006.69,67.04
14.95,39.31,1009.15,75.3
9.32,36.3,1027.67,73.25
23.02,69.94,1007.94,64.66
15.0,41.17,1015.57,64.82
12.41,41.44,1015.46,76.9
11.03,44.78,1013.16,83.85
26.01,74.33,1015.69,81.22
28.22,51.43,1006.06,63.72
17.31,44.71,1017.43,35.4
31.26,76.09,1006.66,63.91
13.77,43.13,1016.63,62.13
16.5,49.39,1018.35,93.42
12.3,40.69,1015.74,82.58
24.4,41.1,1002.14,38.75
18.9,47.83,1005.31,77.79
22.86,60.08,1017.2,67.11
12.65,44.0,1023.03,88.73
11.68,40.23,1018.49,83.43
28.61,68.12,1012.23,46.45
5.04,40.64,1021.35,93.63
19.64,48.06,1014.81,74.96
12.86,44.77,1018.75,74.73
23.6,65.48,1017.44,61.26
20.3,44.9,1008.25,64.08
19.13,58.66,1013.32,74.86
29.29,71.14,1011.49,49.97
13.43,40.1,1015.82,87.9
19.1,43.79,1016.02,77.34
16.62,39.99,1007.07,77.14
30.54,69.14,1007.25,70.46
17.78,52.08,1006.9,100.09
26.12,70.47,1009.93,72.13
22.55,47.45,1008.65,67.9
15.4,41.16,1005.34,80.22
25.56,75.6,1017.37,69.31
28.38,64.05,1010.19,71.84
25.79,65.27,1013.26,55.35
18.94,47.83,1005.18,78.59
13.89,44.84,1023.66,92.97
23.77,61.87,1009.8,54.83
19.05,67.32,1013.2,83.14
23.34,45.61,1012.73,74.09
12.8,44.9,1007.58,66.6
24.63,65.38,1010.43,40.68
22.75,70.94,1008.03,81.95
22.51,68.63,1015.1,57.19
33.72,74.33,1011.4,37.51
22.86,62.4,1010.59,78.24
7.74,39.96,1025.78,95.81
9.61,39.04,1023.45,75.66
10.38,37.73,1021.5,75.02
12.27,39.82,1012.18,85.58
7.97,39.04,1018.51,65.17
26.28,75.23,1011.44,68.35
17.3,47.45,1010.29,87.13
19.36,44.6,1016.25,45.65
28.71,71.64,1005.21,71.11
27.87,70.79,1003.96,72.17
32.8,68.67,1005.27,44.53
33.82,77.17,1008.96,58.91
23.05,68.67,1006.69,76.43
23.46,51.19,1009.6,73.22
19.54,44.57,1007.19,78.93
20.54,49.15,1021.02,56.0
27.33,66.17,1011.06,64.55
25.79,75.6,1017.46,75.63
26.71,68.3,1015.07,62.7
18.81,52.08,1005.77,98.86
32.53,77.95,1014.76,58.1
25.38,74.67,1016.61,81.34
26.41,65.59,1010.69,73.78
23.34,73.5,1011.43,89.74
20.48,51.43,1007.4,90.7
6.49,35.57,1025.4,79.67
13.79,45.08,1025.02,84.36
26.71,77.95,1012.13,77.5
7.24,41.17,1020.35,80.56
23.07,57.5,1015.7,75.47
20.03,47.45,1009.04,77.56
23.84,63.47,1012.54,76.33
33.01,69.88,1006.71,53.25
26.51,44.57,1007.56,52.23
21.3,48.92,1010.92,65.09
21.71,65.27,1013.24,63.58
28.5,76.86,999.49,77.47
22.58,52.3,1009.04,78.99
24.38,47.01,1015.17,68.96
9.75,42.49,1010.57,83.63
29.04,62.26,1010.63,56.6
21.46,50.59,1016.75,67.14
26.14,61.02,1010.13,66.71
25.9,48.92,1009.82,35.42
17.67,43.7,1015.26,58.76
12.8,41.16,1022.43,86.19
30.92,78.05,1011.0,59.62
14.84,71.14,1019.61,66.78
20.02,58.66,1011.5,76.74
17.08,38.58,1015.41,73.42
17.34,44.78,1007.81,56.38
29.22,75.23,1010.49,48.73
18.36,56.65,1020.29,82.0
10.29,40.56,1017.28,69.13
15.94,44.85,1014.29,67.57
24.54,60.23,1011.55,72.78
25.52,67.17,1007.33,85.12
21.02,61.5,1008.52,77.74
31.91,67.83,1008.76,53.22
12.38,44.2,1020.23,81.5
33.08,69.75,1009.03,43.69
3.73,39.42,1024.4,82.42
23.56,42.67,1008.01,66.76
10.51,44.78,1012.59,85.29
9.86,41.01,1018.49,98.71
14.07,46.18,1017.77,87.83
27.63,64.96,1006.3,75.38
32.95,75.08,1005.32,47.7
11.3,43.14,1019.56,99.83
17.54,42.42,1008.97,67.67
22.17,60.27,1018.21,89.55
22.29,61.27,1019.05,58.23
10.39,40.96,1023.51,84.73
10.46,37.5,1013.12,76.74
12.52,71.14,1019.49,76.11
31.68,68.24,1005.29,37.34
21.12,63.56,1014.16,81.42
22.5,59.43,1010.31,72.17
24.08,49.3,1003.23,70.42
8.66,36.25,1028.22,86.96
22.91,68.63,1014.92,55.82
9.6,42.03,1017.66,92.27
17.07,44.9,1020.74,70.18
28.18,60.07,1016.34,49.13
9.54,41.17,1019.79,65.61
26.97,67.32,1014.35,55.07
11.45,40.8,1027.74,78.6
20.86,57.32,1010.24,76.64
23.43,61.47,1007.84,87.11
19.78,50.32,1008.62,96.4
19.15,57.76,1019.62,74.89
21.39,64.27,1011.71,95.39
21.39,52.3,1009.2,79.77
12.19,41.17,1019.43,65.47
10.4,45.01,1018.58,93.48
32.07,70.94,1006.91,49.9
10.4,42.44,1014.24,93.48
30.44,56.24,1005.19,56.24
29.78,70.98,1007.82,77.59
13.67,40.71,1016.19,66.15
15.86,40.66,1016.23,86.74
27.66,69.75,1009.71,84.27
21.62,58.59,1012.93,67.05
9.82,41.04,1026.72,77.28
22.39,48.14,1014.56,64.31
30.88,69.51,1011.48,46.58
25.45,67.83,1009.47,57.97
17.53,50.66,1012.74,91.51
22.67,62.52,1016.47,65.63
22.07,48.41,1008.71,81.29
16.01,49.64,1026.35,77.75
31.17,70.98,1007.19,67.34
5.71,40.77,1022.51,89.58
27.01,43.21,1011.71,77.84
28.68,70.32,1008.51,45.73
26.3,59.07,1007.84,78.32
8.24,39.61,1017.99,78.42
10.13,39.18,1024.09,85.48
33.43,66.44,1010.29,53.45
20.92,70.02,1010.23,95.58
22.12,60.37,1008.75,92.13
17.36,43.96,1013.02,79.59
21.2,59.39,1014.04,85.06
24.92,48.92,1010.11,36.53
7.46,41.26,1009.63,96.51
11.91,44.45,1021.39,84.49
24.78,68.94,1007.29,70.56
27.04,65.06,1013.33,52.37
24.73,74.22,1010.15,79.83
30.09,76.2,1006.64,61.02
27.47,66.86,1006.1,70.2
29.12,73.06,1009.98,80.21
24.12,58.66,1011.55,58.96
11.7,41.16,1019.58,87.49
18.81,45.01,1015.28,65.91
19.43,52.9,1018.35,61.12
23.83,64.15,1020.93,63.86
13.45,40.73,1018.7,93.88
16.44,44.0,1024.48,76.51
15.75,39.99,1007.02,77.44
25.38,72.24,1010.76,89.64
28.76,66.56,1006.07,62.41
15.79,58.86,1015.85,91.91
27.55,68.08,1011.42,60.71
20.82,63.77,1014.28,86.37
30.24,68.3,1016.21,48.25
26.93,67.07,1005.65,60.26
8.05,38.38,1021.14,86.39
27.75,66.51,1015.42,39.0
22.49,62.96,1020.21,78.99
30.09,64.96,1001.29,56.04
30.33,68.67,1006.0,54.99
12.73,44.34,1015.11,93.55
11.37,41.5,1013.57,88.82
13.92,44.47,1029.36,70.86
10.99,44.63,1020.67,90.09
23.72,66.48,1003.61,73.75
26.35,64.05,1009.81,81.24
14.56,40.89,1010.94,79.57
18.59,65.06,1015.75,80.72
23.96,47.43,1008.38,63.55
9.96,41.26,1022.9,83.83
21.91,63.76,1009.85,76.8
20.12,56.53,1020.34,75.59
25.33,71.32,1007.05,85.31
13.85,48.92,1011.68,79.24
18.81,52.08,1004.43,99.6
28.7,49.16,1004.42,36.51
20.78,58.86,1016.02,77.29
23.17,62.39,1008.04,89.42
11.52,40.8,1024.31,73.49
9.55,38.08,1019.34,68.38
19.49,46.63,1013.11,88.01
23.05,58.86,1013.84,62.21
10.68,37.92,1009.59,65.05
24.56,71.94,1006.81,89.59
10.9,41.46,1016.66,86.2
23.81,57.5,1015.53,70.66
10.17,41.46,1020.01,84.86
23.34,59.44,1012.67,80.76
19.74,67.71,1007.68,64.02
22.08,41.54,1014.21,73.73
11.21,41.06,1021.75,77.0
17.37,58.49,1012.2,91.14
22.31,70.32,1009.22,89.53
9.99,41.82,1033.14,68.36
31.88,66.44,1009.25,64.06
8.91,40.11,1022.87,78.39
22.06,59.39,1015.26,85.04
27.01,71.25,1000.46,87.95
31.93,72.58,1006.9,56.27
33.11,69.75,1008.88,42.08
10.48,37.5,1009.81,95.26
22.69,58.46,1017.74,75.21
13.74,34.03,1018.69,67.34
8.46,40.8,1023.57,81.27
10.69,36.71,1022.08,83.28
25.06,52.36,1014.7,67.98
20.65,41.67,1012.76,45.27
14.35,40.71,1023.09,69.5
11.91,43.22,1008.75,76.57
10.26,39.13,1010.94,87.78
32.18,69.75,1009.94,52.91
25.24,68.67,1006.76,76.95
20.6,45.38,1014.93,75.78
22.18,65.46,1016.74,54.02
26.09,60.29,1017.72,50.83
13.49,43.41,1015.75,57.86
8.42,42.28,1008.4,87.78
22.85,59.15,1014.74,63.92
15.94,41.76,1023.32,67.17
6.07,41.14,1027.57,86.98
29.56,52.84,1006.09,42.17
13.8,39.82,1012.37,83.69
16.73,45.0,1023.44,60.68
4.77,39.33,1011.32,68.98
5.15,45.87,1008.02,98.36
21.95,68.08,1012.91,69.36
18.93,59.39,1013.92,68.78
25.43,69.13,1002.2,86.44
23.25,71.29,1008.05,71.36
25.57,65.46,1014.81,38.58
25.62,58.82,1010.02,70.31
16.98,63.09,1020.44,95.18
30.53,73.21,1000.37,74.17
25.35,63.21,1012.31,80.16
10.23,41.46,1020.45,84.95
25.61,67.69,1009.22,68.76
15.62,40.89,1007.01,79.21
9.41,39.61,1016.14,78.38
11.83,43.14,1010.06,88.14
19.81,43.56,1013.39,38.13
32.89,73.68,1014.45,52.34
24.88,73.17,1012.26,84.96
28.8,70.02,1010.76,49.61
19.4,39.53,1007.96,63.38
10.72,41.17,1019.68,60.71
18.46,42.18,1001.47,97.61
7.14,39.4,1011.68,91.84
10.25,37.14,1013.14,70.73
32.39,79.74,1006.92,58.58
11.75,71.14,1019.36,75.68
26.38,49.5,1012.82,37.19
14.74,42.77,1017.71,76.59
10.05,40.46,1018.71,67.38
26.64,58.69,1007.99,75.68
11.49,44.2,1018.79,91.14
30.36,69.82,1010.02,54.22
13.16,54.3,1017.33,82.43
15.22,41.35,1003.12,95.45
6.72,39.85,1011.84,84.66
15.09,41.76,1022.4,76.22
22.59,60.32,1016.84,78.58
26.05,65.27,1013.69,56.46
7.05,43.65,1018.41,72.36
30.29,59.22,1013.05,60.46
22.8,73.17,1011.87,91.57
11.31,39.61,1018.74,68.9
26.11,73.17,1009.8,65.18
22.46,58.49,1011.5,70.54
14.07,42.99,1007.57,96.05
22.36,58.79,1016.69,73.6
27.54,74.22,1007.44,75.91
23.05,62.52,1016.5,65.65
26.0,70.47,1009.61,74.66
14.02,42.86,1030.86,68.36
27.19,62.91,1011.57,53.66
28.37,63.31,1013.18,49.02
11.6,39.96,1011.65,80.79
33.74,69.98,1012.51,43.3
31.48,69.75,1008.9,45.66
8.25,41.26,1020.59,91.84
17.86,45.0,1023.25,53.48
14.55,42.74,1028.41,70.09
22.36,64.15,1021.05,68.43
18.58,46.97,1014.25,74.09
15.5,40.12,1012.79,96.75
16.34,42.28,1008.08,52.8
9.48,40.8,1023.82,78.98
9.68,39.61,1015.63,74.5
9.47,41.4,1026.21,89.08
18.61,47.83,1006.43,78.89
14.54,43.14,1010.26,82.98
14.87,41.2,1016.27,70.51
14.22,44.99,1012.0,75.28
25.71,52.84,1006.32,53.29
32.27,71.85,1008.06,59.28
13.26,45.51,1015.99,69.82
17.84,61.27,1020.1,70.68
13.6,42.86,1013.37,87.52
14.1,44.92,1023.95,89.5
23.09,45.01,1012.25,43.95
22.69,49.21,1012.64,46.83
22.95,63.94,1013.91,81.52
13.13,40.75,1016.05,80.87
7.32,41.26,1010.11,95.18
11.45,41.17,1017.98,84.64
12.54,43.69,1017.26,83.59
24.85,70.47,1006.64,85.37
29.01,70.04,1010.02,57.35
23.09,73.5,1011.4,89.76
13.74,44.21,1023.26,84.2
10.94,39.69,1004.5,86.29
23.7,66.56,1002.07,85.19
3.0,39.64,1011.0,80.14
17.76,42.42,1009.09,66.26
19.28,65.46,1013.77,64.24
27.14,65.27,1013.26,55.17
24.56,58.82,1011.42,72.47
24.58,48.98,1014.96,38.75
24.6,48.78,1018.1,73.71
18.94,48.7,1008.5,94.83
12.03,40.75,1015.93,85.07
18.61,67.71,1004.07,84.49
23.76,58.82,1011.75,77.34
15.93,25.88,1009.45,72.83
27.2,65.18,1011.47,47.14
10.62,42.02,999.83,96.66
11.78,39.96,1011.37,82.95
10.37,40.03,1017.47,90.47
12.51,41.14,1027.36,87.86
23.39,68.51,1013.09,78.6
18.99,44.58,1018.29,54.71
18.7,66.51,1015.14,79.23
14.59,42.44,1012.7,83.92
13.9,39.54,1007.01,81.33
10.44,37.83,1006.31,97.2
28.53,69.84,1004.46,68.03
12.31,44.03,1007.78,94.42
27.52,66.25,1008.21,78.8
7.84,41.39,1018.21,91.92
23.18,72.99,1009.01,90.09
32.41,67.83,1008.54,55.96
24.22,61.86,1013.39,80.11
12.66,43.67,1012.49,95.96
23.27,68.28,1005.01,74.83
12.29,42.18,1016.53,83.13
28.28,69.48,1008.56,61.3
21.12,47.24,1003.79,70.55
13.48,39.35,1014.56,81.25
17.45,42.28,1007.64,69.19
15.87,45.0,1021.92,40.0
14.42,44.66,1016.1,93.89
10.8,39.58,1011.99,87.54
6.9,44.71,1019.7,71.21
10.33,40.0,1021.35,90.84
8.86,40.8,1028.18,91.0
13.95,41.49,1019.95,86.46
28.83,66.44,1008.47,77.49
30.17,75.08,1005.17,55.89
9.22,40.92,1021.83,85.43
28.31,70.32,1007.88,47.0
20.2,64.45,1009.03,61.77
6.11,38.68,1017.53,79.23
6.64,35.19,1019.83,76.01
28.78,60.07,1014.54,49.03
7.11,43.13,1018.96,87.82
19.69,39.72,1001.49,60.34
18.81,49.15,1020.79,67.09
18.31,62.1,1020.38,79.02
21.98,58.79,1010.72,86.85
14.65,35.4,1016.16,60.26
28.44,69.84,1003.25,68.24
22.63,58.41,1013.69,90.32
30.01,69.13,1010.11,62.42
28.07,70.32,1007.17,67.02
12.63,48.04,1013.0,100.13
14.26,44.2,1019.81,76.46
22.48,50.05,1005.55,82.36
21.65,58.18,1008.33,95.28
27.01,65.06,1013.16,53.02
4.65,35.19,1018.23,94.78
16.4,38.01,1022.2,73.05
25.02,47.45,1008.07,60.42
23.08,74.78,1009.85,83.67
20.04,48.92,1011.14,68.92
25.15,57.32,1012.41,41.84
26.47,69.51,1009.51,65.02
24.13,73.18,1012.62,91.52
11.72,40.55,1021.54,85.13
21.03,63.86,1014.84,71.72
20.96,69.48,1011.04,82.63
10.12,43.72,1011.33,97.62
29.23,69.59,1009.0,71.41
15.29,41.35,1006.32,82.56
17.48,44.71,1014.99,36.71
22.74,61.02,1009.56,79.41
29.83,68.67,1005.33,71.15
19.64,56.53,1019.6,76.19
29.49,70.98,1007.83,79.08
21.67,61.45,1010.84,92.19
21.45,60.08,1017.92,72.7
14.22,37.85,1011.24,88.49
